Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Subcategory,Brand,Price,Quantity,Discount,Sales,Profit,State,City,Pin_Code,Payment_Type,Delivery_Status
10909,2025-04-08,C89350,Melissa Henry,P9565,Redmi Note 11,Electronics,Mobile Phones,Redmi,34966,1,5,33218,6473,Rajasthan,Jaipur,58893,COD,Shipped
10910,2024-11-15,C27657,Vincent Wilson,P5637,Adidas Running Shoes,Fashion,Footwear,Adidas,69059,3,20,165742,24989,Delhi,New Delhi,84493,COD,Shipped
10911,2024-10-25,C21060,Ricky Lucas,P4808,Bata Sandals,Fashion,Footwear,Bata,54260,1,10,48834,6472,Delhi,New Delhi,78969,Prepaid,Delivered
10912,2025-03-27,C47288,Alexander Smith,P2084,Bata Sandals,Fashion,Footwear,Bata,14153,2,10,25475,5675,Rajasthan,Jaipur,33274,COD,Delivered
10913,2024-11-26,C62191,Julie Dominguez,P8027,Milton Water Bottle,Home,Kitchen,Milton,22733,3,0,68199,15893,Tamil Nadu,Chennai,97225,Prepaid,Delivered
10914,2025-01-01,C65358,Deborah Taylor,P8201,Allen Solly Shirt,Fashion,Clothing,Allen Solly,64809,1,5,61569,9647,Rajasthan,Jaipur,01876,Prepaid,Shipped
10915,2024-12-05,C47299,Matthew Serrano,P2671,Zara Dress,Fashion,Clothing,Zara,31850,2,5,60515,11810,Rajasthan,Jaipur,37842,Prepaid,Shipped
10916,2025-03-20,C95384,John Morgan,P9264,iPhone 13,Electronics,Mobile Phones,Apple,3618,2,15,6151,1276,Rajasthan,Jaipur,44329,COD,Shipped
10917,2024-11-29,C92557,Joseph Ramos,P3665,Urban Ladder Chair,Home,Furniture,Urban Ladder,37379,1,0,37379,9369,Rajasthan,Jaipur,93223,COD,Delivered
10918,2024-10-19,C68084,Janet Williams,P8026,Bata Sandals,Fashion,Footwear,Bata,58255,2,0,116510,26764,West Bengal,Kolkata,27102,Prepaid,Delivered
10919,2025-03-03,C46597,Kristina Johnson,P5498,Bata Sandals,Fashion,Footwear,Bata,44010,3,15,112226,12148,Tamil Nadu,Chennai,96600,COD,Cancelled
10920,2025-01-28,C84349,Brittany Baldwin,P9131,Milton Water Bottle,Home,Kitchen,Milton,19072,2,5,36237,8893,Karnataka,Bengaluru,75480,COD,Shipped
10921,2025-01-19,C49263,Jessica Griffin,P4235,HP Pavilion,Electronics,Laptops,HP,18288,1,0,18288,2009,Delhi,New Delhi,23040,COD,Delivered
10922,2024-10-23,C59668,Michael Sweeney,P7644,Prestige Cooker,Home,Kitchen,Prestige,66731,1,10,60058,17747,Tamil Nadu,Chennai,96987,Prepaid,Cancelled
10923,2024-12-21,C99310,Crystal Smith,P1178,Noise Smartwatch,Electronics,Wearables,Noise,16616,3,15,42371,9167,Rajasthan,Jaipur,89645,COD,Cancelled
10924,2024-11-04,C22841,William Rivera,P6903,Allen Solly Shirt,Fashion,Clothing,Allen Solly,54852,1,0,54852,7565,Maharashtra,Mumbai,74398,Prepaid,Delivered
10925,2024-11-17,C54462,Robert Donovan,P1486,iPhone 13,Electronics,Mobile Phones,Apple,28605,2,5,54350,15862,Delhi,New Delhi,76438,COD,Delivered
10926,2024-11-15,C11438,Chris Lopez,P2688,Pigeon Gas Stove,Home,Kitchen,Pigeon,36823,2,20,58917,16186,Karnataka,Bengaluru,51480,Prepaid,Shipped
10927,2024-10-19,C90616,Gregory Elliott,P3425,Prestige Cooker,Home,Kitchen,Prestige,25362,1,20,20290,4775,Rajasthan,Jaipur,02595,COD,Delivered
10928,2024-12-01,C47791,Alexandra Rowe,P4589,Prestige Cooker,Home,Kitchen,Prestige,29003,3,5,82659,14575,Gujarat,Ahmedabad,48649,COD,Shipped
10929,2024-12-21,C14531,Kenneth Jennings,P1719,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,50526,1,20,40421,10861,Maharashtra,Mumbai,48375,COD,Delivered
10930,2024-10-28,C58549,Isaac Sosa,P5449,Adidas Running Shoes,Fashion,Footwear,Adidas,13548,3,15,34547,4356,Tamil Nadu,Chennai,33572,COD,Shipped
10931,2025-03-20,C83382,Russell Lopez,P7725,Milton Water Bottle,Home,Kitchen,Milton,44402,2,20,71043,11853,Karnataka,Bengaluru,18186,COD,Cancelled
10932,2025-03-24,C72017,Tammy Flores,P4896,Lenovo IdeaPad,Electronics,Laptops,Lenovo,49333,3,15,125799,22562,Delhi,New Delhi,76880,COD,Delivered
10933,2025-02-01,C35697,Anne Martin,P5732,Adidas Running Shoes,Fashion,Footwear,Adidas,57260,3,15,146013,17610,Karnataka,Bengaluru,33978,Prepaid,Cancelled
10934,2025-01-14,C91234,Cody Barnes,P1970,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,12733,3,10,34379,9906,Tamil Nadu,Chennai,13267,Prepaid,Delivered
10935,2024-12-16,C28140,Scott White,P9521,Zara Dress,Fashion,Clothing,Zara,14175,2,5,26932,5217,Rajasthan,Jaipur,59171,Prepaid,Delivered
10936,2025-03-14,C92321,Robert Adams,P1510,Nilkamal Cabinet,Home,Furniture,Nilkamal,25469,2,5,48391,5126,Rajasthan,Jaipur,87332,COD,Shipped
10937,2024-12-23,C24905,Jennifer Clark,P5459,Mi Band 6,Electronics,Wearables,Mi,44046,1,20,35237,6165,West Bengal,Kolkata,21172,COD,Shipped
10938,2025-02-06,C59934,Kristopher Hopkins,P5570,Noise Smartwatch,Electronics,Wearables,Noise,65932,1,15,56042,16765,Rajasthan,Jaipur,77390,COD,Cancelled
10939,2025-03-01,C89959,Aaron Taylor,P4589,Lenovo IdeaPad,Electronics,Laptops,Lenovo,10161,3,0,30483,7148,Karnataka,Bengaluru,58315,COD,Shipped
10940,2025-01-03,C23767,Latoya Petty,P4122,Bata Sandals,Fashion,Footwear,Bata,19981,1,10,17983,4423,Maharashtra,Mumbai,07345,COD,Shipped
10941,2024-12-30,C19783,Michael Jordan,P4524,Milton Water Bottle,Home,Kitchen,Milton,29704,2,5,56438,15219,Maharashtra,Mumbai,93632,COD,Delivered
10942,2025-02-12,C89053,Lucas Washington,P5770,Pigeon Gas Stove,Home,Kitchen,Pigeon,8637,3,20,20729,2176,Tamil Nadu,Chennai,65211,COD,Shipped
10943,2025-02-09,C82091,Jamie Sullivan,P8366,IKEA Table,Home,Furniture,IKEA,3072,1,5,2918,647,Maharashtra,Mumbai,41129,Prepaid,Cancelled
10944,2024-11-19,C88257,Ronald Martinez,P5450,Mi Band 6,Electronics,Wearables,Mi,43011,2,20,68818,16684,Gujarat,Ahmedabad,82145,COD,Shipped
10945,2025-01-11,C88902,Sean Perez,P4222,Zara Dress,Fashion,Clothing,Zara,27754,3,15,70773,7535,Karnataka,Bengaluru,16982,COD,Delivered
10946,2024-12-04,C27133,Tanner Kramer,P5693,Nilkamal Cabinet,Home,Furniture,Nilkamal,59981,2,20,95970,16387,Delhi,New Delhi,41606,Prepaid,Delivered
10947,2025-01-17,C54126,Katie Robinson,P5390,HP Pavilion,Electronics,Laptops,HP,57179,3,0,171537,50471,Maharashtra,Mumbai,74895,Prepaid,Delivered
10948,2025-03-26,C61344,Michael Nelson,P3684,Milton Water Bottle,Home,Kitchen,Milton,69741,1,10,62767,16198,Gujarat,Ahmedabad,49496,Prepaid,Cancelled
10949,2024-10-19,C30168,Lisa Chung,P3940,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,25414,2,5,48287,6921,Tamil Nadu,Chennai,30204,Prepaid,Cancelled
10950,2025-04-10,C52776,Samuel Lynch,P7405,Zara Dress,Fashion,Clothing,Zara,68750,1,20,55000,8988,Rajasthan,Jaipur,17942,COD,Delivered
10951,2025-04-01,C97795,Travis Ray,P8358,Adidas Running Shoes,Fashion,Footwear,Adidas,34825,1,10,31342,8966,Karnataka,Bengaluru,73079,Prepaid,Delivered
10952,2024-11-23,C61121,Stephanie Price,P3987,Pigeon Gas Stove,Home,Kitchen,Pigeon,25692,3,0,77076,16869,Delhi,New Delhi,87249,COD,Delivered
10953,2025-04-02,C44477,Nancy Ward,P4522,HP Pavilion,Electronics,Laptops,HP,11903,1,0,11903,2883,Rajasthan,Jaipur,88790,Prepaid,Cancelled
10954,2025-01-15,C62288,Rebecca Johnson,P6379,boAt Smart Band,Electronics,Wearables,boAt,14849,1,20,11879,3092,Gujarat,Ahmedabad,79047,COD,Cancelled
10955,2024-12-31,C88164,Jessica Collins,P8203,Levi's Jeans,Fashion,Clothing,Levi's,62170,1,0,62170,16773,Rajasthan,Jaipur,19179,Prepaid,Delivered
10956,2024-12-11,C88570,Debbie Mckinney,P4099,Nilkamal Cabinet,Home,Furniture,Nilkamal,16811,3,10,45390,5581,Rajasthan,Jaipur,78951,Prepaid,Delivered
10957,2024-12-01,C39246,Julia Galvan,P4565,Milton Water Bottle,Home,Kitchen,Milton,64985,1,5,61736,8637,Delhi,New Delhi,26983,Prepaid,Cancelled
10958,2025-02-27,C42330,Phillip Bryant,P6843,Noise Smartwatch,Electronics,Wearables,Noise,28359,1,5,26941,3545,Maharashtra,Mumbai,97079,COD,Shipped
10959,2025-04-10,C29283,Jennifer Rose,P3946,Redmi Note 11,Electronics,Mobile Phones,Redmi,35023,3,20,84055,13387,Karnataka,Bengaluru,90965,Prepaid,Delivered
10960,2025-04-01,C12324,Eric Martin,P2372,HP Pavilion,Electronics,Laptops,HP,65642,3,5,187080,23343,Karnataka,Bengaluru,99340,COD,Delivered
10961,2024-11-25,C45089,Christopher Clark,P7472,iPhone 13,Electronics,Mobile Phones,Apple,65590,1,15,55752,16652,West Bengal,Kolkata,76121,COD,Delivered
10962,2025-02-08,C56750,Amy Martinez,P8374,HP Pavilion,Electronics,Laptops,HP,27381,3,0,82143,23205,Delhi,New Delhi,33581,COD,Cancelled
10963,2025-02-04,C25940,Cody Ramirez,P9062,boAt Smart Band,Electronics,Wearables,boAt,40882,3,20,98117,14943,Rajasthan,Jaipur,49141,COD,Shipped
10964,2024-11-05,C85288,George Larson,P3752,Milton Water Bottle,Home,Kitchen,Milton,30963,2,0,61926,7402,Rajasthan,Jaipur,69264,COD,Cancelled
10965,2025-02-14,C26043,Brian Peters,P3965,Nike Sneakers,Fashion,Footwear,Nike,21341,2,5,40548,11008,Maharashtra,Mumbai,73558,Prepaid,Cancelled
10966,2025-03-22,C20269,Glenn Coleman,P3826,Nilkamal Cabinet,Home,Furniture,Nilkamal,24217,1,10,21795,3372,West Bengal,Kolkata,63927,Prepaid,Shipped
10967,2025-03-19,C79422,Michael Solis,P7749,IKEA Table,Home,Furniture,IKEA,33112,1,5,31456,8438,Karnataka,Bengaluru,16140,COD,Delivered
10968,2025-01-06,C37326,Michael Watkins,P9819,Zara Dress,Fashion,Clothing,Zara,62480,1,20,49984,7485,Maharashtra,Mumbai,33281,Prepaid,Cancelled
10969,2025-04-03,C66273,Hailey Ramsey,P7436,Lenovo IdeaPad,Electronics,Laptops,Lenovo,43997,1,0,43997,12587,Rajasthan,Jaipur,20195,COD,Cancelled
10970,2024-10-23,C94632,James Diaz,P6999,IKEA Table,Home,Furniture,IKEA,54580,3,20,130992,22821,West Bengal,Kolkata,04195,COD,Shipped
10971,2024-12-27,C19427,Kelli Daugherty,P2729,Bata Sandals,Fashion,Footwear,Bata,10677,3,10,28828,6368,Delhi,New Delhi,78146,COD,Delivered
10972,2025-01-01,C38578,Susan Rodriguez,P3991,HP Pavilion,Electronics,Laptops,HP,28997,1,15,24647,5923,Delhi,New Delhi,81479,Prepaid,Shipped
10973,2025-01-31,C10966,Frank Peters,P4040,Bata Sandals,Fashion,Footwear,Bata,4291,1,15,3647,896,Tamil Nadu,Chennai,19416,COD,Delivered
10974,2024-10-23,C43824,Angela Johnson,P9503,Zara Dress,Fashion,Clothing,Zara,28684,2,20,45894,12445,Tamil Nadu,Chennai,46959,Prepaid,Delivered
10975,2024-11-25,C20828,Laura Brewer,P5983,Zara Dress,Fashion,Clothing,Zara,69161,1,0,69161,7839,West Bengal,Kolkata,54447,COD,Cancelled
10976,2024-11-25,C90188,Brian Swanson,P6350,Adidas Running Shoes,Fashion,Footwear,Adidas,5415,3,5,15433,3950,Delhi,New Delhi,18513,COD,Delivered
10977,2024-12-08,C84450,Matthew Beltran,P6577,Levi's Jeans,Fashion,Clothing,Levi's,5792,1,15,4923,558,Karnataka,Bengaluru,28731,COD,Cancelled
10978,2025-04-11,C77992,Jessica Mathews,P9161,Prestige Cooker,Home,Kitchen,Prestige,1758,2,5,3340,491,Maharashtra,Mumbai,01996,COD,Delivered
10979,2025-01-25,C81457,Miguel Lewis,P2547,Nilkamal Cabinet,Home,Furniture,Nilkamal,26298,1,5,24983,3825,Delhi,New Delhi,67296,Prepaid,Shipped
10980,2024-11-04,C72933,Lisa Rosales,P2765,Zara Dress,Fashion,Clothing,Zara,26837,1,20,21470,5465,Rajasthan,Jaipur,83685,COD,Shipped
10981,2025-04-01,C49369,David Hall,P9513,IKEA Table,Home,Furniture,IKEA,69315,2,0,138630,18569,Delhi,New Delhi,76421,Prepaid,Shipped
10982,2024-11-26,C59963,Kylie Guerrero,P1460,Dell Inspiron,Electronics,Laptops,Dell,42870,2,5,81453,18817,Karnataka,Bengaluru,35289,COD,Delivered
10983,2025-01-07,C18418,Rachael Garcia,P4814,Levi's Jeans,Fashion,Clothing,Levi's,31730,2,20,50768,6304,Karnataka,Bengaluru,43837,Prepaid,Shipped
10984,2024-11-07,C63062,Tracy Davis,P2638,Prestige Cooker,Home,Kitchen,Prestige,66490,1,15,56516,13071,Karnataka,Bengaluru,40217,Prepaid,Shipped
10985,2025-03-18,C44918,Anne Castillo,P7415,Milton Water Bottle,Home,Kitchen,Milton,2113,2,15,3592,902,Delhi,New Delhi,43055,Prepaid,Shipped
10986,2024-11-28,C81881,Chad Klein,P4556,Adidas Running Shoes,Fashion,Footwear,Adidas,56515,3,0,169545,44853,Delhi,New Delhi,07603,COD,Cancelled
10987,2025-01-14,C12488,Juan Coleman,P5003,IKEA Table,Home,Furniture,IKEA,19030,2,10,34254,8408,Maharashtra,Mumbai,32941,Prepaid,Shipped
10988,2024-11-27,C19003,Anne Thompson,P2701,Dell Inspiron,Electronics,Laptops,Dell,3813,1,15,3241,495,Rajasthan,Jaipur,39214,Prepaid,Cancelled
10989,2024-11-04,C84952,Dakota Banks,P8044,IKEA Table,Home,Furniture,IKEA,61452,2,10,110614,15662,West Bengal,Kolkata,34823,COD,Delivered
10990,2025-03-17,C10686,Robert Caldwell,P2819,Adidas Running Shoes,Fashion,Footwear,Adidas,2187,1,10,1968,445,Delhi,New Delhi,79498,Prepaid,Shipped
10991,2024-11-26,C99654,Jennifer Jordan,P6888,Lenovo IdeaPad,Electronics,Laptops,Lenovo,33165,2,20,53064,9206,Rajasthan,Jaipur,51696,COD,Cancelled
10992,2024-11-17,C11602,Kyle Henry,P7718,Prestige Cooker,Home,Kitchen,Prestige,36187,3,10,97705,18260,Tamil Nadu,Chennai,31226,Prepaid,Shipped
10993,2025-02-11,C62312,Melanie Knight,P6823,Levi's Jeans,Fashion,Clothing,Levi's,35563,3,10,96020,24445,Karnataka,Bengaluru,01471,COD,Shipped
10994,2024-12-14,C68517,Wayne Clay,P7852,IKEA Table,Home,Furniture,IKEA,65125,2,10,117225,16083,Tamil Nadu,Chennai,52336,COD,Delivered
10995,2024-11-28,C12226,Ethan Ward,P7662,Pigeon Gas Stove,Home,Kitchen,Pigeon,21796,1,20,17437,2576,West Bengal,Kolkata,05082,COD,Delivered
10996,2025-01-06,C18537,Nicole Armstrong,P5074,Milton Water Bottle,Home,Kitchen,Milton,48247,2,20,77195,15529,Delhi,New Delhi,82427,COD,Shipped
10997,2025-01-30,C21195,Nicole Brown,P2718,Bata Sandals,Fashion,Footwear,Bata,13750,3,10,37125,11052,Maharashtra,Mumbai,82186,COD,Shipped
10998,2024-12-13,C86650,Mathew Mccullough,P7490,Mi Band 6,Electronics,Wearables,Mi,12920,2,20,20672,3833,West Bengal,Kolkata,50567,COD,Delivered
10999,2024-11-05,C20030,Robert Williams,P2536,Zara Dress,Fashion,Clothing,Zara,55982,1,10,50384,7321,Tamil Nadu,Chennai,44937,COD,Delivered
11000,2024-10-24,C34647,Matthew Craig,P8394,Nike Sneakers,Fashion,Footwear,Nike,50453,2,15,85770,23706,West Bengal,Kolkata,87533,COD,Delivered
11001,2024-11-08,C52723,Nichole Smith,P4351,Bata Sandals,Fashion,Footwear,Bata,31324,3,5,89273,10265,Delhi,New Delhi,83103,COD,Delivered
11002,2025-01-26,C50097,Sandra Webster,P6663,IKEA Table,Home,Furniture,IKEA,22494,3,0,67482,8948,Maharashtra,Mumbai,05012,Prepaid,Shipped
11003,2024-11-26,C71305,Jennifer Ramirez,P9470,Noise Smartwatch,Electronics,Wearables,Noise,58701,3,5,167298,30848,West Bengal,Kolkata,14696,Prepaid,Cancelled
11004,2024-11-20,C90419,Christopher Allen,P9832,Adidas Running Shoes,Fashion,Footwear,Adidas,30809,2,15,52375,9316,Karnataka,Bengaluru,63818,Prepaid,Shipped
11005,2025-04-12,C73047,Debbie Harris,P3273,iPhone 13,Electronics,Mobile Phones,Apple,67503,3,10,182258,34180,West Bengal,Kolkata,68927,COD,Cancelled
11006,2025-01-26,C48596,Benjamin Perez MD,P1977,Urban Ladder Chair,Home,Furniture,Urban Ladder,5048,2,20,8077,865,Rajasthan,Jaipur,86921,COD,Delivered
11007,2025-01-12,C71284,Darren Hubbard,P8046,Milton Water Bottle,Home,Kitchen,Milton,48839,1,20,39071,9516,Delhi,New Delhi,16024,Prepaid,Delivered
11008,2024-11-15,C51978,Michael Fisher,P7600,Adidas Running Shoes,Fashion,Footwear,Adidas,69011,2,0,138022,40022,Delhi,New Delhi,80266,COD,Delivered
11009,2025-03-22,C51294,Andrew Carney,P9738,Lenovo IdeaPad,Electronics,Laptops,Lenovo,40339,3,10,108915,27937,Maharashtra,Mumbai,87556,COD,Delivered
11010,2024-12-30,C48326,Johnny Berry,P2854,Urban Ladder Chair,Home,Furniture,Urban Ladder,13722,2,15,23327,2560,Delhi,New Delhi,18699,COD,Delivered
11011,2024-10-25,C10395,Jasmine Castillo,P8814,Dell Inspiron,Electronics,Laptops,Dell,1956,2,20,3130,645,Tamil Nadu,Chennai,60292,COD,Delivered
11012,2025-02-08,C17941,Jennifer Barton,P8586,Milton Water Bottle,Home,Kitchen,Milton,50777,3,10,137098,18684,West Bengal,Kolkata,70357,COD,Delivered
11013,2024-11-29,C74689,Elizabeth Nichols,P8602,Noise Smartwatch,Electronics,Wearables,Noise,69183,3,10,186794,46683,Delhi,New Delhi,31611,COD,Shipped
11014,2024-12-21,C58159,Tonya Torres,P9997,Dell Inspiron,Electronics,Laptops,Dell,20311,1,15,17264,2828,Gujarat,Ahmedabad,67509,COD,Cancelled
11015,2025-01-08,C69170,Richard Morris,P2697,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,54121,1,10,48709,10645,Maharashtra,Mumbai,42439,COD,Delivered
11016,2025-03-28,C75581,Sarah Turner,P6974,Nilkamal Cabinet,Home,Furniture,Nilkamal,47155,1,20,37724,10625,Rajasthan,Jaipur,26072,COD,Shipped
11017,2024-11-04,C88021,Tommy Martin,P8054,Bata Sandals,Fashion,Footwear,Bata,13332,1,10,11999,3266,Karnataka,Bengaluru,28397,COD,Delivered
11018,2025-01-05,C25189,Sharon Sanchez,P2987,Pigeon Gas Stove,Home,Kitchen,Pigeon,23351,3,15,59545,7769,Delhi,New Delhi,69020,COD,Delivered
11019,2024-12-25,C77701,Austin Bean,P3610,Nilkamal Cabinet,Home,Furniture,Nilkamal,67582,3,0,202746,51950,West Bengal,Kolkata,58172,Prepaid,Delivered
11020,2025-02-24,C55701,Christopher Martinez,P1332,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,65722,2,20,105155,19856,West Bengal,Kolkata,69194,COD,Shipped
11021,2025-03-22,C12034,Adam Long,P4676,Dell Inspiron,Electronics,Laptops,Dell,38698,2,20,61917,7330,Karnataka,Bengaluru,03753,Prepaid,Cancelled
11022,2025-02-10,C62647,Antonio Coleman,P5304,Allen Solly Shirt,Fashion,Clothing,Allen Solly,45095,1,15,38331,7238,Delhi,New Delhi,56463,COD,Delivered
11023,2025-03-21,C52972,Amanda Middleton,P6542,Nilkamal Cabinet,Home,Furniture,Nilkamal,47367,2,10,85261,16570,Gujarat,Ahmedabad,87164,COD,Cancelled
11024,2025-02-04,C64992,Susan Johnson,P3394,Mi Band 6,Electronics,Wearables,Mi,3139,1,10,2825,754,Delhi,New Delhi,81293,Prepaid,Cancelled
11025,2025-02-01,C33356,Steven Hardy,P5974,Lenovo IdeaPad,Electronics,Laptops,Lenovo,45853,2,20,73365,12725,Karnataka,Bengaluru,56235,COD,Shipped
11026,2024-11-12,C58308,Taylor Livingston,P7440,HP Pavilion,Electronics,Laptops,HP,6246,3,10,16864,2420,Gujarat,Ahmedabad,32845,Prepaid,Shipped
11027,2025-02-16,C30030,Charles Lee,P9782,Levi's Jeans,Fashion,Clothing,Levi's,19009,1,5,18059,3974,Delhi,New Delhi,18130,COD,Cancelled
11028,2024-10-18,C78777,Alyssa Hill,P7131,Redmi Note 11,Electronics,Mobile Phones,Redmi,63119,2,10,113614,16778,Delhi,New Delhi,95962,Prepaid,Shipped
11029,2025-01-26,C50554,John Gilbert,P3082,IKEA Table,Home,Furniture,IKEA,2594,2,0,5188,1531,Gujarat,Ahmedabad,85979,Prepaid,Delivered
11030,2024-11-17,C39245,Matthew Smith,P1025,Nike Sneakers,Fashion,Footwear,Nike,20156,2,0,40312,10406,Delhi,New Delhi,52859,Prepaid,Shipped
11031,2024-12-23,C28572,Scott Johnson,P9344,Zara Dress,Fashion,Clothing,Zara,58229,2,15,98989,24438,Gujarat,Ahmedabad,89357,COD,Cancelled
11032,2025-04-04,C11704,Jordan Green,P8579,Prestige Cooker,Home,Kitchen,Prestige,51380,1,5,48811,8743,Maharashtra,Mumbai,49918,COD,Shipped
11033,2024-10-27,C41157,Jerry Freeman,P1330,Pigeon Gas Stove,Home,Kitchen,Pigeon,54916,2,0,109832,19487,West Bengal,Kolkata,28834,COD,Cancelled
11034,2025-02-15,C74280,Joshua Davis,P4020,iPhone 13,Electronics,Mobile Phones,Apple,11357,1,0,11357,1944,Gujarat,Ahmedabad,29023,Prepaid,Delivered
11035,2025-02-15,C50863,Sarah Charles,P2222,HP Pavilion,Electronics,Laptops,HP,28068,3,5,79994,13185,Gujarat,Ahmedabad,52909,COD,Cancelled
11036,2024-12-17,C43236,Omar Brown,P8750,IKEA Table,Home,Furniture,IKEA,16917,1,15,14379,2149,Karnataka,Bengaluru,88870,Prepaid,Shipped
11037,2024-12-09,C66148,Stacy Bernard,P5594,boAt Smart Band,Electronics,Wearables,boAt,58623,2,0,117246,30616,Delhi,New Delhi,79270,COD,Cancelled
11038,2025-02-06,C23248,Charlene Stevens,P1635,Redmi Note 11,Electronics,Mobile Phones,Redmi,24865,3,20,59676,9611,Delhi,New Delhi,03504,COD,Shipped
11039,2025-01-16,C20877,Jeffrey Thompson,P1424,Nilkamal Cabinet,Home,Furniture,Nilkamal,8449,1,0,8449,2129,Maharashtra,Mumbai,93965,Prepaid,Delivered
11040,2025-01-26,C56755,Christopher Brady,P9617,Prestige Cooker,Home,Kitchen,Prestige,16412,3,10,44312,5477,Tamil Nadu,Chennai,92827,Prepaid,Cancelled
11041,2025-04-13,C82382,Monique Turner,P7965,Nilkamal Cabinet,Home,Furniture,Nilkamal,31566,1,0,31566,5037,West Bengal,Kolkata,70224,Prepaid,Delivered
11042,2025-02-05,C81321,David Armstrong,P2851,Zara Dress,Fashion,Clothing,Zara,24003,1,5,22803,4642,West Bengal,Kolkata,88137,Prepaid,Cancelled
11043,2025-03-11,C23056,David Cain,P6289,Adidas Running Shoes,Fashion,Footwear,Adidas,21078,1,10,18970,4576,Delhi,New Delhi,95510,COD,Cancelled
11044,2025-02-11,C47073,Joseph Gamble,P7485,Redmi Note 11,Electronics,Mobile Phones,Redmi,2440,3,15,6222,912,Maharashtra,Mumbai,17635,Prepaid,Cancelled
11045,2024-10-28,C22160,Kimberly Colon,P1679,Nilkamal Cabinet,Home,Furniture,Nilkamal,45046,3,20,108110,31717,Karnataka,Bengaluru,13264,COD,Delivered
11046,2024-11-14,C92791,Jason Ryan,P3569,Redmi Note 11,Electronics,Mobile Phones,Redmi,41991,3,5,119674,34029,West Bengal,Kolkata,95452,COD,Shipped
11047,2024-12-23,C29741,Dawn Baxter,P7079,Milton Water Bottle,Home,Kitchen,Milton,44926,1,15,38187,9750,Karnataka,Bengaluru,01926,COD,Shipped
11048,2025-01-24,C53922,Tara David,P4859,Samsung Galaxy A32,Electronics,Mobile Phones,Samsung,50456,3,20,121094,21390,Rajasthan,Jaipur,55619,Prepaid,Delivered
11049,2025-02-21,C48746,Ashley Mckenzie MD,P8154,Noise Smartwatch,Electronics,Wearables,Noise,2472,2,15,4202,1090,West Bengal,Kolkata,10212,COD,Shipped
11050,2025-03-10,C66031,Jesus Burton,P8482,Bata Sandals,Fashion,Footwear,Bata,7049,2,10,12688,3585,Maharashtra,Mumbai,50554,COD,Cancelled
11051,2025-03-07,C55781,Sean Rubio,P9132,Nilkamal Cabinet,Home,Furniture,Nilkamal,57560,3,5,164046,18607,Gujarat,Ahmedabad,45617,Prepaid,Shipped
11052,2025-01-06,C31663,Charles Dickson,P7561,Dell Inspiron,Electronics,Laptops,Dell,45003,3,10,121508,30883,Delhi,New Delhi,74771,Prepaid,Cancelled
11053,2025-01-10,C29893,Emily Mcbride,P5288,iPhone 13,Electronics,Mobile Phones,Apple,1644,1,20,1315,153,Delhi,New Delhi,25209,COD,Cancelled
11054,2025-02-01,C16040,Meagan Boyle,P8917,Pigeon Gas Stove,Home,Kitchen,Pigeon,17987,1,20,14390,3525,Karnataka,Bengaluru,29338,COD,Cancelled
11055,2025-01-10,C98062,Lori Ortiz,P5020,Prestige Cooker,Home,Kitchen,Prestige,15987,3,15,40767,4870,Delhi,New Delhi,73092,Prepaid,Shipped
11056,2025-01-28,C37446,Craig Campbell,P7486,Milton Water Bottle,Home,Kitchen,Milton,61479,3,5,175215,38889,Delhi,New Delhi,27504,Prepaid,Cancelled
11057,2024-12-06,C86235,Jacob Cross,P1377,Nike Sneakers,Fashion,Footwear,Nike,9642,2,0,19284,5284,Delhi,New Delhi,50843,Prepaid,Cancelled
11058,2024-11-10,C59545,Marcus Wall,P8722,Zara Dress,Fashion,Clothing,Zara,42758,3,5,121860,30931,Maharashtra,Mumbai,59244,COD,Cancelled
11059,2024-12-12,C86051,Jeffrey Pierce,P6254,Levi's Jeans,Fashion,Clothing,Levi's,40534,2,0,81068,10643,Rajasthan,Jaipur,01856,Prepaid,Shipped
11060,2025-02-27,C26242,Brian Barnes,P5018,Prestige Cooker,Home,Kitchen,Prestige,62203,3,15,158618,42807,Delhi,New Delhi,35732,Prepaid,Cancelled
11061,2025-03-14,C47419,Hector Moore,P2059,Nike Sneakers,Fashion,Footwear,Nike,53324,1,5,50658,6780,Tamil Nadu,Chennai,12462,COD,Cancelled
11062,2024-12-18,C63566,Andrew Long,P6204,Adidas Running Shoes,Fashion,Footwear,Adidas,1816,1,20,1453,179,Tamil Nadu,Chennai,49744,COD,Cancelled
11063,2024-12-09,C68274,Cory Espinoza,P4970,Adidas Running Shoes,Fashion,Footwear,Adidas,55084,2,10,99151,21288,Rajasthan,Jaipur,31498,COD,Cancelled
11064,2025-02-03,C67159,Amanda Henry,P4797,Zara Dress,Fashion,Clothing,Zara,51114,3,20,122674,20410,Gujarat,Ahmedabad,32867,Prepaid,Cancelled
